"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.320022067E2,-1.662877819E0,-1.015020504E0,1.641059664E0
1.320121987E2,-1.931576089E0,-1.084302700E0,3.599312067E-2
1.320221907E2,-1.982931015E0,-1.019710263E0,-1.359857708E0
1.320321827E2,-1.667068080E0,-8.714137647E-1,-2.184296404E0
1.320421757E2,-1.194244534E0,-7.769844478E-1,-2.385583295E0
1.320521677E2,-6.790795460E-1,-8.530687103E-1,-2.092592767E0
1.320621597E2,-2.606244715E-1,-1.048224795E0,-1.388822476E0
1.320721517E2,-7.958882768E-2,-1.183197244E0,-5.939654285E-1
1.320821437E2,1.293646396E-1,-1.322858282E0,5.773540735E-3
1.320921357E2,2.661750323E-1,-1.454494309E0,3.287661320E-1
1.321021277E2,2.288519076E-1,-1.577939264E0,2.215796524E-1
1.321121197E2,1.377201007E-1,-1.634475407E0,-2.095109993E-1
1.321221127E2,8.774329981E-2,-1.632485892E0,-8.719859147E-1
1.321321047E2,7.338607390E-2,-1.597091234E0,-1.652823093E0
1.321420967E2,1.416635543E-1,-1.583237718E0,-2.549582491E0
1.321520887E2,2.874111146E-1,-1.569182766E0,-3.362846573E0
1.321620807E2,2.663416049E-1,-1.456554575E0,-3.881915601E0
1.321720727E2,1.794368689E-1,-1.311050414E0,-4.051711142E0
1.321820647E2,2.264642154E-2,-1.126485391E0,-3.807248996E0
1.321920567E2,-1.003110859E-1,-9.499012327E-1,-3.295725800E0
1.322020497E2,-3.129792345E-1,-8.518559977E-1,-2.954757698E0
1.322120417E2,-4.871602970E-1,-8.500647032E-1,-2.904089820E0
1.322220337E2,-7.519087366E-1,-7.592065734E-1,-2.908347763E0
1.322320257E2,-8.921431674E-1,-5.328117388E-1,-2.798767433E0
1.322420177E2,-6.900201251E-1,-2.025425801E-1,-2.617342950E0
1.322520097E2,-4.662069093E-1,9.776076794E-2,-2.423032957E0
1.322620017E2,-2.945678873E-1,3.762753439E-1,-2.122241659E0
1.322719937E2,-2.175291400E-1,6.957368016E-1,-1.619230254E0
1.322819867E2,-4.410570116E-1,8.549959525E-1,-1.042258004E0
1.322919787E2,-8.298222274E-1,7.642231920E-1,-4.073959798E-1
1.323019707E2,-1.230909939E0,5.947869623E-1,2.457298225E-1
1.323119627E2,-1.521368622E0,3.555697685E-1,6.143757194E-1
1.323219547E2,-1.607559650E0,1.435684401E-1,7.068716544E-1
1.323319467E2,-1.400553014E0,1.271319169E-1,7.532938689E-1
1.323419387E2,-1.186356567E0,2.871614385E-1,9.896944588E-1
1.323519307E2,-9.860568329E-1,5.316516513E-1,1.367494172E0
1.323619227E2,-6.318452264E-1,5.423011851E-1,1.722787367E0
1.323719157E2,-3.053334335E-1,4.105309644E-1,2.241227235E0
1.323819077E2,-1.691526215E-1,3.062324247E-1,3.056533164E0
1.323918997E2,-1.703384551E-1,2.045686403E-1,3.961083977E0
1.324018917E2,-1.651828737E-1,-2.898727924E-2,4.623623797E0
1.324118837E2,-7.159800449E-2,-2.896988377E-1,4.789029833E0
1.324218757E2,-4.029743884E-2,-3.265573463E-1,4.477290793E0
1.324318677E2,-8.420112966E-2,3.882814318E-2,3.902731104E0
1.324418597E2,-4.540911131E-4,5.340069097E-1,3.076673899E0
1.324518527E2,3.089356656E-1,8.924558473E-1,2.130055878E0
1.324618447E2,8.484921677E-1,1.116521151E0,1.246508848E0
1.324718367E2,1.175247808E0,1.295615519E0,8.604867804E-1
1.324818287E2,1.670518083E0,1.407531519E0,1.123282871E0
1.324918207E2,2.012974155E0,1.258628957E0,1.918733411E0
1.325018127E2,2.143625511E0,8.573819089E-1,3.122468707E0
1.325118047E2,2.035567065E0,3.737929085E-1,4.429631892E0
1.325217967E2,1.560110226E0,-7.665553540E-2,5.329958092E0
1.325317887E2,8.716460453E-1,-5.100359568E-1,5.516015909E0
1.325417817E2,3.868370964E-1,-1.002948635E0,4.867800599E0
1.325517737E2,1.309015894E-1,-1.440894270E0,3.539274611E0
1.325617657E2,1.943227653E-1,-1.567963329E0,1.849659668E0
1.325717577E2,5.375899373E-1,-1.413577248E0,2.944260192E-1
1.325817497E2,9.894202975E-1,-1.088539593E0,-9.922526157E-1
1.325917417E2,1.278083520E0,-7.608771229E-1,-1.876777300E0
1.326017337E2,1.436337535E0,-4.719764301E-1,-2.414107182E0
1.326117257E2,1.569858119E0,-3.254159698E-1,-2.789714774E0
1.326217187E2,1.480061405E0,-4.556857949E-1,-3.112431961E0
1.326317107E2,1.201757110E0,-6.498651025E-1,-3.139089417E0
1.326417027E2,8.529247957E-1,-7.393032360E-1,-2.913037814E0
1.326516947E2,5.929472090E-1,-8.322888753E-1,-2.663929471E0
1.326616867E2,3.820063827E-1,-1.030713846E0,-2.735818064E0
1.326716787E2,1.388471972E-1,-1.274927193E0,-3.154616699E0
1.326816707E2,-1.836802664E-1,-1.496496321E0,-3.596184976E0
1.326916627E2,-4.280170628E-1,-1.593237334E0,-3.984809055E0
1.327016547E2,-4.377387898E-1,-1.559305357E0,-4.197901474E0
1.327116477E2,-2.643167872E-1,-1.392391616E0,-4.132778109E0
1.327216397E2,-2.317390434E-1,-1.067976397E0,-4.055532882E0
1.327316317E2,-2.777073496E-1,-8.684471798E-1,-4.083684887E0
1.327416237E2,-3.233208393E-1,-7.241229871E-1,-4.012072282E0
1.327516157E2,-4.711938534E-1,-5.193762991E-1,-3.857519848E0
1.327616077E2,-4.161254342E-1,-3.762604335E-1,-3.761794496E0
1.327715997E2,-3.124645333E-1,-2.616199234E-1,-3.743149479E0
1.327815917E2,-1.874817605E-1,-3.383549809E-2,-3.590783318E0
1.327915847E2,-4.473562170E-2,2.815270615E-1,-3.173801413E0
1.328015767E2,1.649898425E-1,6.174545708E-1,-2.730578374E0
1.328115687E2,3.531494964E-1,8.776384181E-1,-2.221533812E0
1.328215607E2,2.370658204E-1,1.083626178E0,-1.493342625E0
1.328315527E2,1.656385728E-1,1.148358363E0,-4.657851058E-1
1.328415447E2,2.790861047E-1,1.187350521E0,6.336317700E-1
1.328515367E2,2.583963900E-1,1.178257223E0,1.297990074E0
1.328615287E2,2.332193209E-1,1.073808410E0,1.541578646E0
1.328715207E2,2.700411199E-1,1.105839165E0,1.504093316E0
1.328815137E2,3.510982200E-1,1.300476017E0,1.401371770E0
1.328915057E2,2.830154154E-1,1.563313916E0,1.452241377E0
1.329014967E2,2.582037425E-1,1.723639014E0,1.556503664E0
1.329114887E2,1.857855746E-1,1.712517318E0,1.829220141E0
1.329214807E2,1.443170299E-1,1.686619122E0,2.338264702E0
1.329314727E2,5.604275262E-2,1.664755214E0,2.877182103E0
1.329414647E2,-7.304974023E-2,1.617262666E0,3.213518625E0
1.329514567E2,-1.926148484E-1,1.567315458E0,3.373923538E0
1.329614487E2,-4.265796345E-1,1.609076564E0,3.460207976E0
1.329714417E2,-6.395454977E-1,1.855991325E0,3.411286077E0
1.329814337E2,-7.634327947E-1,2.063308157E0,3.057225475E0
1.329914257E2,-7.243585568E-1,2.024338803E0,2.656082507E0
1.330014177E2,-3.678337552E-1,1.726043974E0,2.554095372E0
1.330114097E2,1.643408381E-1,1.442494361E0,3.126755885E0
1.330214017E2,4.645729780E-1,1.347935528E0,4.354122704E0
1.330313937E2,3.248712651E-1,1.205809304E0,5.700517198E0
1.330413857E2,-2.238115895E-2,6.184766641E-1,6.386250583E0
1.330513777E2,-2.831640991E-1,-3.454558396E-1,5.961237527E0
1.330613707E2,-8.442310824E-1,-1.199026826E0,4.604519189E0
1.330713627E2,-1.520859329E0,-1.520745016E0,2.778415030E0
1.330813547E2,-1.824060996E0,-1.448421683E0,1.124206731E0
1.330913467E2,-1.975821824E0,-1.208220988E0,-2.757488430E-1
1.331013387E2,-1.967239281E0,-9.782134509E-1,-1.313828427E0
1.331113307E2,-1.852820380E0,-8.649926448E-1,-1.816999460E0
1.331213227E2,-1.591712673E0,-9.924122447E-1,-1.814371721E0
1.331313147E2,-1.217386791E0,-1.288232240E0,-1.448037229E0
1.331413077E2,-8.494610513E-1,-1.555796443E0,-1.051459183E0
1.331512997E2,-5.758993959E-1,-1.653278006E0,-8.559335536E-1
1.331612917E2,-3.300995895E-1,-1.673750570E0,-7.962340665E-1
1.331712837E2,-5.968236571E-2,-1.582341340E0,-8.728606582E-1
1.331812757E2,6.897762962E-2,-1.487787185E0,-1.129578568E0
1.331912677E2,1.199302668E-1,-1.495689697E0,-1.630960354E0
1.332012597E2,1.579918035E-1,-1.639545236E0,-2.321198434E0
1.332112517E2,2.543788777E-1,-1.791625175E0,-3.008780124E0
1.332212437E2,2.964072020E-1,-1.773578621E0,-3.428521330E0
1.332312367E2,2.922257302E-1,-1.561195762E0,-3.457812957E0
1.332412287E2,3.336881354E-1,-1.252744904E0,-3.281012451E0
1.332512207E2,3.825287949E-1,-9.782008794E-1,-3.044035326E0
1.332612127E2,3.772105329E-1,-7.041909984E-1,-2.824333214E0
1.332712047E2,3.016121010E-1,-4.159384695E-1,-2.600502384E0
1.332811967E2,9.597182144E-2,-1.414017543E-1,-2.373792969E0
1.332911887E2,-1.312109254E-1,9.015792578E-2,-2.366897348E0
1.333011807E2,-1.762563856E-1,1.902838925E-1,-2.489221684E0
1.333111727E2,-9.495152799E-2,2.489609939E-1,-2.536201723E0
1.333211657E2,-4.133068752E-2,4.926448756E-1,-2.462657783E0
1.333311577E2,-1.465014309E-1,6.963165531E-1,-2.365999800E0
1.333411497E2,-2.542048317E-1,8.080223456E-1,-2.265559253E0
1.333511417E2,-3.602726110E-1,9.295961916E-1,-2.133040296E0
1.333611337E2,-5.480224664E-1,1.005774594E0,-1.872471995E0
1.333711257E2,-6.752663574E-1,9.538197443E-1,-1.391984650E0
1.333811177E2,-6.050455732E-1,8.908095637E-1,-7.419321442E-1
1.333911097E2,-4.871357021E-1,8.843729487E-1,-3.744673848E-2
1.334011017E2,-4.375428715E-1,9.115964153E-1,5.009414899E-1
1.334110947E2,-4.194004231E-1,7.859558308E-1,7.519571954E-1
1.334210867E2,-3.032535424E-1,6.459828436E-1,9.251955771E-1
1.334310787E2,-1.799813908E-1,6.114395401E-1,1.272666952E0
1.334410707E2,-9.282032752E-2,4.997197142E-1,1.620012027E0
1.334510627E2,6.718039652E-2,2.336497673E-1,2.048331099E0
1.334610547E2,1.927337662E-1,4.938119799E-2,2.601414549E0
1.334710467E2,4.016514924E-1,2.321139961E-2,3.369331720E0
1.334810387E2,7.656367564E-1,1.597614267E-1,4.083511809E0
1.334910307E2,8.750361148E-1,2.649773946E-1,4.323576264E0
1.335010237E2,7.224803580E-1,1.453448242E-1,4.170556970E0
1.335110157E2,3.254473986E-1,9.767861456E-2,3.887535360E0
1.335210077E2,5.749234591E-2,1.636834466E-1,3.503923514E0
1.335309997E2,1.073582415E-1,2.887781936E-1,3.075780444E0
1.335409917E2,3.490493922E-1,3.928814363E-1,2.475445059E0
1.335509837E2,7.536331536E-1,3.068826351E-1,1.961149113E0
1.335609757E2,1.072921899E0,2.280253306E-1,1.829479757E0
1.335709677E2,1.124297217E0,-2.556344211E-2,2.057669687E0
1.335809597E2,9.651872431E-1,-3.927393490E-1,2.644572848E0
1.335909517E2,6.316521221E-1,-6.947676256E-1,3.257417182E0
1.336009447E2,1.867329880E-1,-1.085776784E0,3.521145319E0
1.336109367E2,-1.082920419E-1,-1.359853908E0,3.396758670E0
1.336209287E2,-2.351948941E-1,-1.407230972E0,2.841391296E0
1.336309207E2,-1.249732710E-2,-1.409378070E0,1.782582164E0
1.336409127E2,4.983621369E-1,-1.376418192E0,4.483855462E-1
1.336509047E2,1.046093631E0,-1.216620221E0,-6.105539793E-1
1.336608967E2,1.520209411E0,-9.300306398E-1,-1.125304254E0
1.336708887E2,1.642633443E0,-7.245375547E-1,-1.198481573E0
1.336808807E2,1.421305367E0,-6.809527016E-1,-1.150191173E0
1.336908737E2,1.032023330E0,-7.830813396E-1,-1.205495893E0
1.337008657E2,6.284532566E-1,-8.677817667E-1,-1.281537178E0
1.337108577E2,3.726133058E-1,-9.107938850E-1,-1.352436422E0
1.337208497E2,1.059615244E-1,-9.627656919E-1,-1.570924067E0
1.337308417E2,-2.194898027E-1,-1.016078558E0,-1.930029647E0
1.337408337E2,-4.716977372E-1,-1.122581205E0,-2.414859134E0
1.337508257E2,-6.734910697E-1,-1.243099629E0,-2.934808753E0
1.337608177E2,-7.607396402E-1,-1.290092239E0,-3.267577888E0
1.337708097E2,-7.104091468E-1,-1.219068450E0,-3.433213136E0
1.337808027E2,-6.289715391E-1,-9.871842492E-1,-3.431857751E0
1.337907947E2,-6.617989773E-1,-7.483485863E-1,-3.333836782E0
1.338007867E2,-7.901616599E-1,-5.493081960E-1,-3.385899805E0
1.338107787E2,-8.586543361E-1,-4.187401628E-1,-3.565312262E0
1.338207707E2,-8.286119999E-1,-3.014786384E-1,-3.761407410E0
1.338307627E2,-8.376522338E-1,-1.554631385E-1,-3.840701501E0
1.338407547E2,-6.429332283E-1,9.424834549E-2,-3.628855124E0
1.338507467E2,-3.234963289E-1,3.796252137E-1,-3.188590191E0
1.338607387E2,-6.770429791E-2,6.506620780E-1,-2.616714959E0
1.338707307E2,2.520057670E-1,9.260293901E-1,-1.966649589E0
1.338807237E2,4.953785951E-1,1.214647662E0,-1.202719635E0
1.338907157E2,5.158328499E-1,1.391036524E0,-2.653314435E-1
1.339007087E2,5.449341863E-1,1.386267535E0,5.026190561E-1
1.339107007E2,4.498416125E-1,1.236810071E0,8.706574273E-1
1.339206927E2,3.354289246E-1,1.056202444E0,8.887048584E-1
1.339306847E2,2.303829097E-1,9.726869550E-1,7.545241231E-1
1.339406767E2,2.091196379E-1,1.063943865E0,6.434258562E-1
1.339506687E2,2.452541881E-1,1.256208209E0,4.358146173E-1
1.339606607E2,3.574523527E-1,1.366443720E0,1.722911328E-1
1.339706537E2,4.516290698E-1,1.435864495E0,8.750358224E-3
1.339806457E2,5.706780151E-1,1.546092111E0,2.556221420E-1
1.339906377E2,7.105077454E-1,1.754627210E0,1.027064599E0
1.340006297E2,7.911612415E-1,1.864930548E0,1.841765342E0
1.340106217E2,6.732258254E-1,1.820848682E0,2.304278930E0
1.340206137E2,4.114137478E-1,1.760239076E0,2.418557498E0
1.340306057E2,2.004547404E-1,1.648166370E0,2.294157400E0
1.340405977E2,1.663759798E-1,1.497416088E0,2.077074257E0
1.340505897E2,3.611761155E-2,1.476405288E0,1.806867989E0
1.340605817E2,-2.591567473E-1,1.641041538E0,1.488453768E0
1.340705747E2,-6.171877185E-1,1.867465024E0,1.057816860E0
1.340805667E2,-6.719309594E-1,2.023033705E0,3.261062336E-1
1.340905587E2,-4.230646174E-1,2.030965160E0,-5.776166135E-1
1.341005507E2,1.235658280E-1,1.739824984E0,-1.246944466E0
1.341105427E2,1.064032450E0,1.184893521E0,-8.630168706E-1
1.341205347E2,1.838660763E0,7.586294532E-1,7.119534695E-1
1.341305267E2,2.098259888E0,5.819575864E-1,3.182786829E0
1.341405187E2,1.531018282E0,4.573966902E-1,5.361651755E0
1.341505107E2,5.681490943E-1,-8.453407377E-2,6.306899189E0
1.341605037E2,-5.082963005E-1,-9.018017444E-1,5.795790560E0
1.341704957E2,-1.425040422E0,-1.560542920E0,4.054747601E0
1.341804877E2,-2.166796711E0,-1.774832557E0,1.935258812E0
1.341904797E2,-2.430017163E0,-1.574203478E0,2.157622576E-2
1.342004717E2,-2.286823091E0,-1.110423090E0,-1.283525816E0
1.342104637E2,-1.794049285E0,-6.941694555E-1,-1.665126219E0
1.342204557E2,-1.175532933E0,-4.439852241E-1,-9.897464991E-1
1.342304477E2,-5.859408559E-1,-6.050298223E-1,4.178174722E-1
1.342404397E2,-3.066966571E-1,-9.718522650E-1,1.667004930E0
1.342504317E2,-3.283152386E-1,-1.357511221E0,2.070361068E0
1.342604247E2,-4.320846053E-1,-1.750572166E0,1.747453262E0
1.342704167E2,-6.040286328E-1,-1.976030569E0,1.091472264E0
1.342804087E2,-6.169404544E-1,-1.995276095E0,3.066899693E-1
1.342904007E2,-4.869217671E-1,-1.924608401E0,-5.197397035E-1
1.343003927E2,-3.759365708E-1,-1.798007119E0,-1.280857147E0
1.343103847E2,-3.443255363E-1,-1.680160580E0,-2.013049584E0
1.343203767E2,-2.754746085E-1,-1.640797709E0,-2.779762813E0
1.343303687E2,-2.377466555E-1,-1.664465484E0,-3.568972619E0
1.343403607E2,-3.450501890E-1,-1.677433439E0,-4.284802793E0
1.343503527E2,-3.749929764E-1,-1.659816363E0,-4.895980670E0
1.343603457E2,-1.256961331E-1,-1.528480883E0,-5.322606388E0
1.343703377E2,3.015001634E-1,-1.162891910E0,-5.664577872E0
1.343803297E2,7.085072668E-1,-7.811266154E-1,-6.019073507E0
1.343903217E2,9.613060807E-1,-3.081266302E-1,-5.932455193E0
1.344003137E2,9.857459803E-1,2.777898136E-1,-5.170532588E0
1.344103057E2,5.798058476E-1,7.844720998E-1,-4.042970724E0
1.344202977E2,-3.489888735E-2,9.671054953E-1,-2.551633109E0
1.344302897E2,-6.386175446E-1,8.079559797E-1,-9.297382790E-1
1.344402817E2,-9.567012522E-1,3.901159957E-1,6.568440467E-1
1.344502737E2,-1.344977714E0,4.666633576E-2,2.123678904E0
1.344602667E2,-1.755545516E0,-2.443814546E-2,3.145150641E0
1.344702587E2,-1.701396498E0,3.612380594E-2,3.703500094E0
1.344802507E2,-1.385072072E0,9.090724647E-2,3.724351850E0
1.344902427E2,-9.194404551E-1,3.192340010E-1,3.236401704E0
1.345002347E2,-3.598020563E-1,6.928415528E-1,2.489833887E0
1.345102267E2,1.361946626E-1,1.086055696E0,1.857109020E0
1.345202187E2,4.122920727E-1,1.385581364E0,1.652352977E0
1.345302107E2,3.999665441E-1,1.478468478E0,2.007322236E0
1.345402027E2,2.501674937E-1,1.264243453E0,2.496596777E0
1.345501947E2,1.629648056E-1,8.261738572E-1,2.902556096E0
1.345601877E2,-9.264136618E-2,5.036218536E-1,3.037882885E0
1.345701797E2,-3.967794827E-1,3.000022164E-1,2.798095003E0
1.345801717E2,-5.966914735E-1,9.998768002E-2,2.225563129E0
1.345901637E2,-7.310965957E-1,1.230315569E-1,1.587992674E0
1.346001557E2,-7.651481485E-1,4.663438073E-1,1.016921434E0
1.346101477E2,-5.588122603E-1,8.806938806E-1,5.035850161E-1
1.346201397E2,5.663141649E-2,1.067148139E0,-2.590375006E-1
1.346301317E2,1.059629862E0,8.734515193E-1,-1.420372882E0
1.346401237E2,2.154214818E0,6.101338568E-1,-2.058048002E0
1.346501157E2,2.628423131E0,5.869356135E-1,-1.519238774E0
1.346601077E2,2.685777884E0,5.796096370E-1,3.070320314E-1
1.346701007E2,2.468799991E0,5.125800803E-1,2.532102824E0
1.346800927E2,1.877982265E0,2.505774567E-1,4.168690538E0
1.346900847E2,1.302260441E0,-2.924081451E-1,4.961439080E0
1.347000767E2,7.906151846E-1,-8.315866247E-1,4.991098496E0
1.347100687E2,3.508186135E-1,-1.151727821E0,4.476934113E0
1.347200607E2,3.483666932E-1,-1.219560785E0,3.667918033E0
1.347300527E2,6.684406833E-1,-1.081643387E0,2.659214861E0
1.347400447E2,9.394896805E-1,-8.839338228E-1,1.505862683E0
1.347500367E2,8.886202200E-1,-5.528393295E-1,5.204793763E-1
1.347600287E2,7.285611700E-1,-3.580530810E-1,-2.346125114E-1
1.347700217E2,7.270081495E-1,-4.251571897E-1,-6.950479996E-1
1.347800137E2,7.088409966E-1,-5.945475188E-1,-8.983299601E-1
1.347900057E2,6.797357498E-1,-7.485681492E-1,-1.048880560E0
1.347999977E2,5.300640957E-1,-7.860382766E-1,-1.206075937E0
1.348099897E2,3.890055364E-1,-7.630850315E-1,-1.308640777E0
1.348199817E2,2.104623413E-1,-7.588665578E-1,-1.431865000E0
1.348299737E2,1.057548254E-1,-8.401747227E-1,-1.580294230E0
1.348399657E2,-3.759978935E-2,-8.938445610E-1,-1.672262161E0
1.348499577E2,-2.319423256E-1,-8.798784864E-1,-1.924477715E0
1.348599497E2,-2.345960113E-1,-9.717794672E-1,-2.326145178E0
1.348699427E2,-2.958129057E-1,-9.726217586E-1,-2.700561692E0
1.348799347E2,-3.071461252E-1,-8.376317686E-1,-3.069280095E0
1.348899267E2,-2.673344438E-1,-7.086103240E-1,-3.498006132E0
1.348999185E2,-1.771884866E-1,-6.353292167E-1,-3.884043987E0
1.349099105E2,-1.000479977E-1,-5.548756224E-1,-3.973522759E0
1.349199025E2,-2.095775479E-2,-4.219444370E-1,-3.592431064E0
1.349298945E2,7.274886444E-3,-3.442925361E-1,-2.995575356E0
1.349398865E2,-3.627569650E-2,-2.813630471E-1,-2.594282700E0
1.349498785E2,-2.975150119E-2,-1.694388610E-1,-2.250188677E0
1.349598705E2,8.179636172E-2,1.507763028E-2,-1.844525812E0
1.349698625E2,3.301627395E-1,2.908484003E-1,-1.364370005E0
1.349798555E2,4.279034441E-1,5.291092819E-1,-1.190200161E0
1.349898475E2,4.284261487E-1,6.477153736E-1,-1.291456980E0
1.349998395E2,4.430019782E-1,7.549872226E-1,-1.551487337E0
1.350098315E2,4.766249300E-1,9.146831605E-1,-1.832867634E0
1.350198235E2,4.229679921E-1,1.071584129E0,-2.096806855E0
1.350298155E2,2.752890691E-1,1.171149348E0,-2.173705927E0
1.350398075E2,1.072518587E-1,1.217880880E0,-1.958352390E0
1.350497995E2,4.829928950E-2,1.249531566E0,-1.430621297E0
1.350597915E2,4.203592569E-2,1.319536771E0,-5.711133403E-1
1.350697835E2,1.414720580E-1,1.305284183E0,3.313131791E-1
1.350797755E2,2.632598847E-1,1.149316429E0,1.138143570E0
1.350897685E2,4.197736948E-1,1.060431735E0,1.917225999E0
1.350997605E2,5.432807399E-1,1.180926477E0,2.686713731E0
1.351097525E2,5.181760484E-1,1.204759144E0,3.023649593E0
1.351197445E2,4.766495249E-1,1.137413545E0,3.146449308E0
1.351297365E2,4.680844137E-1,1.006506666E0,3.091057464E0
1.351397285E2,1.853567545E-1,1.091540676E0,3.094961066E0
1.351497205E2,-2.751215098E-1,1.350035263E0,2.941595031E0
1.351597125E2,-6.438657130E-1,1.501722562E0,2.513478273E0
1.351697045E2,-6.530557088E-1,1.394185542E0,1.932931035E0
1.351796965E2,-3.264825750E-1,1.071848423E0,1.781539021E0
1.351896885E2,-1.529490916E-2,7.849653125E-1,2.537402156E0
1.351996815E2,1.635493810E-1,5.129303285E-1,3.849432564E0
1.352096735E2,9.544802969E-2,1.424434358E-1,5.014070452E0
1.352196655E2,-3.322281953E-1,-2.413183907E-1,5.439724363E0
1.352296575E2,-1.081269896E0,-6.791985369E-1,4.902163516E0
1.352396495E2,-1.688638458E0,-1.191476609E0,3.334703339E0
1.352496415E2,-1.999453346E0,-1.409204115E0,1.448980969E0
1.352596335E2,-2.058120507E0,-1.200559381E0,-2.153272247E-1
1.352696255E2,-1.920001964E0,-8.399522361E-1,-1.438989247E0
1.352796175E2,-1.520769282E0,-3.719896272E-1,-2.179557821E0
1.352896095E2,-8.888476036E-1,-1.312167817E-1,-2.357342997E0
1.352996015E2,-4.616958556E-1,-1.643313181E-1,-2.105637905E0
1.353095945E2,-2.044274300E-1,-4.853235769E-1,-1.503402175E0
1.353195865E2,-1.202173286E-1,-8.443154284E-1,-7.990723050E-1
1.353295785E2,-7.124459513E-2,-1.124390334E0,-2.738063979E-1
1.353395705E2,9.158676602E-2,-1.331931991E0,1.157239991E-1
1.353495625E2,2.025008090E-1,-1.439023161E0,4.119778579E-1
1.353595545E2,2.548657132E-1,-1.466041098E0,5.272609770E-1
1.353695465E2,2.344786832E-1,-1.440191727E0,3.952004421E-1
1.353795385E2,1.761568184E-1,-1.430101187E0,-1.792522430E-2
1.353895305E2,2.195173395E-1,-1.483313188E0,-6.528615081E-1
1.353995225E2,2.239199274E-1,-1.556656276E0,-1.303923243E0
1.354095145E2,1.326717517E-1,-1.465565719E0,-1.814345993E0
1.354195075E2,4.299737239E-2,-1.307573660E0,-2.289339294E0
1.354294995E2,-5.064781453E-2,-1.196059949E0,-2.758170800E0
1.354394915E2,-3.200069664E-2,-1.080873601E0,-3.005813831E0
1.354494835E2,-4.150187390E-2,-7.326333171E-1,-3.059301236E0
1.354594755E2,-5.595246339E-2,-3.834036845E-1,-3.164171634E0
1.354694675E2,4.573096398E-2,-1.695259845E-1,-3.350306634E0
1.354794595E2,1.110611370E-1,1.151343074E-1,-3.475822966E0
1.354894515E2,2.002274847E-2,5.013627818E-1,-3.465393287E0
1.354994435E2,-3.881427431E-3,8.058653077E-1,-3.401715939E0
1.355094355E2,1.466363828E-2,9.296327367E-1,-3.242496842E0
1.355194275E2,-6.334206490E-2,9.823810539E-1,-2.869216442E0
1.355294205E2,-1.890459090E-1,1.103343281E0,-2.464999593E0
1.355394125E2,-3.368448644E-1,1.124571013E0,-2.273659401E0
1.355494045E2,-4.482870937E-1,1.018179462E0,-2.216278335E0
1.355593965E2,-5.502574184E-1,1.051384046E0,-1.580562032E0
1.355693885E2,-4.268513839E-1,1.333797253E0,-1.723215383E-1
1.355793805E2,-6.908097915E-2,1.531221473E0,1.616447564E0
1.355893725E2,2.360260210E-1,1.441083427E0,3.134360189E0
1.355993645E2,2.353118384E-1,9.581814748E-1,3.947902014E0
1.356093565E2,-2.382826625E-1,3.105111247E-1,4.322986865E0
1.356193485E2,-7.327885607E-1,-3.620777196E-1,4.570557391E0
1.356293405E2,-9.759678277E-1,-8.347710183E-1,4.762764140E0
